,fips,lags
347,29019.0,13.0
348,20015.0,13.0
349,48303.0,13.0
350,12131.0,13.0
351,13059.0,13.0
352,42001.0,13.0
353,28089.0,13.0
354,12015.0,13.0
355,29095.0,13.0
356,27139.0,13.0
357,55087.0,13.0
358,20103.0,13.0
359,29051.0,13.0
360,8087.0,13.0
361,13063.0,13.0
362,42011.0,13.0
363,12105.0,13.0
364,8097.0,13.0
365,36057.0,13.0
366,55089.0,13.0
367,48039.0,13.0
368,56021.0,13.0
369,42007.0,13.0
370,16001.0,14.0
371,18019.0,14.0
372,28121.0,14.0
373,39109.0,14.0
374,28081.0,14.0
375,18091.0,14.0
376,18003.0,14.0
377,28037.0,14.0
378,2090.0,14.0
379,53009.0,14.0
380,22005.0,14.0
381,33013.0,14.0
382,28049.0,14.0
383,51760.0,14.0
384,51710.0,14.0
385,51700.0,14.0
386,34009.0,14.0
387,28059.0,14.0
388,40017.0,14.0
389,28093.0,14.0
390,17119.0,14.0
391,42071.0,14.0
392,42077.0,14.0
393,42079.0,14.0
394,16081.0,14.0
395,2130.0,14.0
396,53039.0,14.0
397,53005.0,14.0
398,2122.0,14.0
399,42125.0,14.0
400,26093.0,14.0
401,6029.0,14.0
402,27171.0,14.0
403,38101.0,14.0
404,23017.0,14.0
405,13215.0,14.0
406,13097.0,14.0
407,8019.0,14.0
408,47063.0,14.0
409,19013.0,14.0
410,55009.0,14.0
411,31019.0,14.0
412,27099.0,14.0
413,1043.0,14.0
414,21173.0,14.0
415,13051.0,14.0
416,26049.0,14.0
417,48061.0,14.0
418,47149.0,14.0
419,48049.0,14.0
420,47155.0,14.0
421,50021.0,14.0
422,21059.0,14.0
423,49051.0,14.0
424,30031.0,14.0
425,50001.0,14.0
426,31109.0,14.0
427,20209.0,14.0
428,47045.0,14.0
429,25005.0,14.0
430,22075.0,14.0
431,1117.0,14.0
432,13285.0,14.0
433,12091.0,14.0
434,32510.0,14.0
435,13277.0,14.0
436,12017.0,14.0
437,45085.0,14.0
438,12115.0,14.0
439,54055.0,14.0
440,28033.0,14.0
441,55105.0,14.0
442,28027.0,14.0
443,39041.0,14.0
444,26037.0,14.0
445,21117.0,14.0
446,18167.0,14.0
447,51073.0,14.0
448,47013.0,14.0
449,48219.0,14.0
450,22105.0,14.0
451,27019.0,15.0
452,5045.0,15.0
453,37081.0,15.0
454,55131.0,15.0
455,37071.0,15.0
456,28071.0,15.0
457,5051.0,15.0
458,18035.0,15.0
459,37049.0,15.0
460,37067.0,15.0
461,39085.0,15.0
462,19085.0,15.0
463,28043.0,15.0
464,18095.0,15.0
465,1115.0,15.0
466,39113.0,15.0
467,39025.0,15.0
468,27091.0,15.0
469,39007.0,15.0
470,28045.0,15.0
471,40147.0,15.0
472,28051.0,15.0
473,36025.0,15.0
474,38069.0,15.0
475,34037.0,15.0
476,27103.0,15.0
477,4009.0,15.0
478,55035.0,15.0
479,4025.0,15.0
480,18059.0,15.0
481,18057.0,15.0
482,18053.0,15.0
483,21101.0,15.0
484,41003.0,15.0
485,12083.0,15.0
486,18005.0,15.0
487,33017.0,15.0
488,45015.0,15.0
489,6055.0,15.0
490,13225.0,15.0
491,47047.0,15.0
492,28147.0,15.0
493,13171.0,15.0
494,50025.0,15.0
495,23023.0,15.0
496,28159.0,15.0
497,51177.0,15.0
498,47167.0,15.0
499,9011.0,15.0
500,9013.0,15.0
501,48139.0,15.0
502,24047.0,15.0
503,12003.0,15.0
504,26029.0,15.0
505,12009.0,15.0
506,12111.0,15.0
507,26025.0,15.0
508,48423.0,15.0
509,49045.0,15.0
510,51179.0,15.0
511,47021.0,15.0
512,41071.0,15.0
513,5143.0,15.0
514,28085.0,15.0
515,51810.0,15.0
516,5119.0,15.0
517,51540.0,15.0
518,26139.0,15.0
519,49049.0,16.0
520,8101.0,16.0
521,24021.0,16.0
522,21025.0,16.0
523,27025.0,16.0
524,27137.0,16.0
525,27131.0,16.0
526,37125.0,16.0
527,17099.0,16.0
528,36045.0,16.0
529,18039.0,16.0
530,23031.0,16.0
531,28017.0,16.0
532,19061.0,16.0
533,6005.0,16.0
534,17091.0,16.0
535,37195.0,16.0
536,36051.0,16.0
537,20123.0,16.0
538,39165.0,16.0
539,42019.0,16.0
540,12085.0,16.0
541,20107.0,16.0
542,56007.0,16.0
543,36121.0,16.0
544,48491.0,16.0
545,12119.0,16.0
546,20021.0,16.0
547,22015.0,16.0
548,28087.0,16.0
549,55109.0,16.0
550,37031.0,16.0
551,10001.0,16.0
552,41053.0,16.0
553,9015.0,16.0
554,26137.0,16.0
555,21005.0,16.0
556,55101.0,16.0
557,24045.0,16.0
558,36065.0,16.0
559,55093.0,16.0
560,13187.0,16.0
561,28105.0,16.0
562,22119.0,16.0
563,35045.0,16.0
564,35043.0,16.0
565,31025.0,16.0
566,35013.0,16.0
567,33001.0,16.0
568,27045.0,16.0
569,45031.0,16.0
570,1127.0,16.0
571,18105.0,16.0
572,39101.0,16.0
573,45027.0,16.0
574,6057.0,16.0
575,22063.0,16.0
576,34041.0,16.0
577,6039.0,16.0
578,51109.0,16.0
579,22047.0,16.0
580,42107.0,16.0
581,18079.0,16.0
582,22031.0,16.0
583,4017.0,16.0
584,45075.0,16.0
585,22079.0,16.0
586,45061.0,16.0
587,6089.0,16.0
588,46087.0,16.0
589,6093.0,16.0
590,39019.0,16.0
591,51085.0,16.0
592,42027.0,16.0
593,6097.0,16.0
594,22093.0,16.0
595,34015.0,16.0
596,18159.0,16.0
597,36021.0,16.0
598,31153.0,16.0
599,34011.0,17.0
600,26051.0,17.0
601,27147.0,17.0
602,26075.0,17.0
603,26021.0,17.0
604,22011.0,17.0
605,25015.0,17.0
606,28155.0,17.0
607,26145.0,17.0
608,28135.0,17.0
609,26047.0,17.0
610,20173.0,17.0
611,26121.0,17.0
612,32005.0,17.0
613,27079.0,17.0
614,28163.0,17.0
615,28123.0,17.0
616,36017.0,17.0
617,29169.0,17.0
618,35031.0,17.0
619,28095.0,17.0
620,24015.0,17.0
621,23019.0,17.0
622,30093.0,17.0
623,42049.0,17.0
624,47189.0,17.0
625,6007.0,17.0
626,28007.0,17.0
627,42043.0,17.0
628,5141.0,17.0
629,47179.0,17.0
630,12113.0,17.0
631,5125.0,17.0
632,18011.0,17.0
633,5115.0,17.0
634,42055.0,17.0
635,5113.0,17.0
636,40103.0,17.0
637,5079.0,17.0
638,18041.0,17.0
639,18043.0,17.0
640,5063.0,17.0
641,5055.0,17.0
642,5053.0,17.0
643,13233.0,17.0
644,47119.0,17.0
645,5111.0,17.0
646,42069.0,17.0
647,6023.0,17.0
648,42093.0,17.0
649,12061.0,17.0
650,47035.0,17.0
651,12033.0,17.0
652,13219.0,17.0
653,48485.0,17.0
654,13207.0,17.0
655,47053.0,17.0
656,8085.0,17.0
657,8077.0,17.0
658,47059.0,17.0
659,50023.0,17.0
660,50027.0,17.0
661,8014.0,17.0
662,51075.0,17.0
663,6071.0,17.0
664,47089.0,17.0
665,42133.0,17.0
666,42129.0,17.0
667,6045.0,17.0
668,47093.0,17.0
669,13175.0,17.0
670,39139.0,17.0
671,18089.0,17.0
672,39159.0,17.0
673,5035.0,17.0
674,54061.0,17.0
675,53021.0,17.0
676,47165.0,17.0
677,37135.0,17.0
678,37133.0,17.0
679,37129.0,17.0
680,1097.0,17.0
681,48029.0,17.0
682,55017.0,17.0
683,55031.0,17.0
684,1083.0,17.0
685,55055.0,17.0
686,13103.0,17.0
687,1017.0,17.0
688,37035.0,17.0
689,13099.0,17.0
690,37025.0,17.0
691,37021.0,17.0
692,37019.0,17.0
693,56025.0,17.0
694,1003.0,17.0
695,54037.0,17.0
696,37159.0,17.0
697,13127.0,17.0
698,1123.0,17.0
699,5031.0,17.0
700,39061.0,17.0
701,39057.0,17.0
702,18137.0,17.0
703,39055.0,17.0
704,5025.0,17.0
705,5019.0,17.0
706,5011.0,17.0
707,1121.0,17.0
708,13153.0,17.0
709,47017.0,17.0
710,48117.0,17.0
711,18157.0,17.0
712,4027.0,17.0
713,47147.0,17.0
714,38017.0,17.0
715,47125.0,17.0
716,53071.0,17.0
717,13045.0,18.0
718,12087.0,18.0
719,13035.0,18.0
720,25013.0,18.0
721,12089.0,18.0
722,48329.0,18.0
723,48181.0,18.0
724,13073.0,18.0
725,13021.0,18.0
726,25011.0,18.0
727,48027.0,18.0
728,30029.0,18.0
729,12055.0,18.0
730,27157.0,18.0
731,1059.0,18.0
732,1077.0,18.0
733,1093.0,18.0
734,28019.0,18.0
735,1103.0,18.0
736,54077.0,18.0
737,54035.0,18.0
738,4001.0,18.0
739,4023.0,18.0
740,53055.0,18.0
741,5007.0,18.0
742,5029.0,18.0
743,26157.0,18.0
744,5109.0,18.0
745,28097.0,18.0
746,5137.0,18.0
747,26117.0,18.0
748,51147.0,18.0
749,28113.0,18.0
750,51087.0,18.0
751,51019.0,18.0
752,50019.0,18.0
753,49053.0,18.0
754,12005.0,18.0
755,29031.0,18.0
756,49003.0,18.0
757,12027.0,18.0
758,29071.0,18.0
759,48355.0,18.0
760,5139.0,18.0
761,1001.0,18.0
762,45083.0,18.0
763,46013.0,18.0
764,45091.0,18.0
765,40083.0,18.0
766,45077.0,18.0
767,13289.0,18.0
768,21073.0,18.0
769,45039.0,18.0
770,15001.0,18.0
771,37175.0,18.0
772,38071.0,18.0
773,15007.0,18.0
774,39027.0,18.0
775,36019.0,18.0
776,39031.0,18.0
777,45025.0,18.0
778,45001.0,18.0
779,39043.0,18.0
780,42111.0,18.0
781,16055.0,18.0
782,39045.0,18.0
783,30007.0,18.0
784,18127.0,18.0
785,42033.0,18.0
786,17161.0,18.0
787,18119.0,18.0
788,41019.0,18.0
789,40145.0,18.0
790,39095.0,18.0
791,40117.0,18.0
792,36031.0,18.0
793,13255.0,18.0
794,40039.0,18.0
795,47001.0,18.0
796,36095.0,18.0
797,36117.0,18.0
798,13133.0,18.0
799,13155.0,18.0
800,20045.0,18.0
801,19183.0,18.0
802,13159.0,18.0
803,31177.0,18.0
804,19163.0,18.0
805,19157.0,18.0
806,47083.0,18.0
807,19155.0,18.0
808,19139.0,18.0
809,37051.0,18.0
810,13247.0,18.0
811,22101.0,18.0
812,37155.0,18.0
813,19081.0,18.0
814,31155.0,18.0
815,40037.0,19.0
816,39157.0,19.0
817,28079.0,19.0
818,54039.0,19.0
819,28011.0,19.0
820,37147.0,19.0
821,28077.0,19.0
822,37027.0,19.0
823,54081.0,19.0
824,37091.0,19.0
825,28073.0,19.0
826,39077.0,19.0
827,55141.0,19.0
828,28013.0,19.0
829,37045.0,19.0
830,55059.0,19.0
831,37123.0,19.0
832,36015.0,19.0
833,37107.0,19.0
834,37179.0,19.0
835,39029.0,19.0
836,38089.0,19.0
837,30013.0,19.0
838,42051.0,19.0
839,53015.0,19.0
840,48445.0,19.0
841,29099.0,19.0
842,29101.0,19.0
843,48401.0,19.0
844,47025.0,19.0
845,29139.0,19.0
846,47043.0,19.0
847,47051.0,19.0
848,47101.0,19.0
849,47011.0,19.0
850,47105.0,19.0
851,48215.0,19.0
852,48187.0,19.0
853,48183.0,19.0
854,47107.0,19.0
855,48123.0,19.0
856,29157.0,19.0
857,29165.0,19.0
858,47163.0,19.0
859,48069.0,19.0
860,29145.0,19.0
861,53017.0,19.0
862,48471.0,19.0
863,45053.0,19.0
864,40101.0,19.0
865,53001.0,19.0
866,40113.0,19.0
867,40119.0,19.0
868,41039.0,19.0
869,42025.0,19.0
870,42037.0,19.0
871,28107.0,19.0
872,51165.0,19.0
873,46083.0,19.0
874,33019.0,19.0
875,45003.0,19.0
876,51069.0,19.0
877,28137.0,19.0
878,28139.0,19.0
879,51065.0,19.0
880,33005.0,19.0
881,28151.0,19.0
882,51003.0,19.0
883,28157.0,19.0
884,42127.0,19.0
885,36101.0,19.0
886,28143.0,19.0
887,5043.0,19.0
888,21035.0,19.0
889,12107.0,19.0
890,16069.0,19.0
891,27169.0,19.0
892,5131.0,19.0
893,17063.0,19.0
894,22067.0,19.0
895,6047.0,19.0
896,8067.0,19.0
897,22073.0,19.0
898,6017.0,19.0
899,17037.0,19.0
900,17019.0,19.0
901,5129.0,19.0
902,1079.0,19.0
903,19031.0,19.0
904,24009.0,19.0
905,1071.0,19.0
906,23027.0,19.0
907,13085.0,19.0
908,13267.0,19.0
909,18081.0,19.0
910,2110.0,19.0
911,26059.0,19.0
912,18073.0,19.0
913,20155.0,19.0
914,1131.0,19.0
915,13013.0,19.0
916,26091.0,19.0
917,26017.0,19.0
918,1129.0,19.0
919,20037.0,19.0
920,17163.0,19.0
921,13181.0,19.0
922,21151.0,19.0
923,5075.0,19.0
924,18047.0,19.0
925,1009.0,19.0
926,16027.0,19.0
927,17177.0,19.0
928,21113.0,19.0
929,21047.0,19.0
930,13313.0,19.0
931,19167.0,19.0
932,8125.0,19.0
933,18175.0,19.0
934,13199.0,19.0
935,1021.0,19.0
936,27039.0,19.0
937,13205.0,19.0
938,27027.0,19.0
939,13033.0,19.0
940,22007.0,19.0
941,18163.0,19.0
942,22003.0,19.0
943,18031.0,20.0
944,1109.0,20.0
945,40081.0,20.0
946,30101.0,20.0
947,13037.0,20.0
948,29187.0,20.0
949,30053.0,20.0
950,20111.0,20.0
951,30043.0,20.0
952,54053.0,20.0
953,13029.0,20.0
954,19193.0,20.0
955,36113.0,20.0
956,20011.0,20.0
957,36115.0,20.0
958,13017.0,20.0
959,31001.0,20.0
960,4015.0,20.0
961,16083.0,20.0
962,35025.0,20.0
963,48291.0,20.0
964,35055.0,20.0
965,21185.0,20.0
966,21209.0,20.0
967,21141.0,20.0
968,36023.0,20.0
969,21093.0,20.0
970,48251.0,20.0
971,17105.0,20.0
972,22009.0,20.0
973,36037.0,20.0
974,36039.0,20.0
975,22039.0,20.0
976,36053.0,20.0
977,22049.0,20.0
978,48325.0,20.0
979,53075.0,20.0
980,51590.0,20.0
981,53065.0,20.0
982,36077.0,20.0
983,51650.0,20.0
984,22099.0,20.0
985,54003.0,20.0
986,42075.0,20.0
987,54069.0,20.0
988,51660.0,20.0
989,22083.0,20.0
990,53047.0,20.0
991,51680.0,20.0
992,21015.0,20.0
993,42073.0,20.0
994,24043.0,20.0
995,35039.0,20.0
996,48091.0,20.0
997,26151.0,20.0
998,55125.0,20.0
999,1029.0,20.0
1000,39005.0,20.0
1001,18099.0,20.0
1002,39107.0,20.0
1003,49005.0,20.0
1004,46103.0,20.0
1005,39119.0,20.0
1006,1049.0,20.0
1007,28111.0,20.0
1008,28119.0,20.0
1009,6027.0,20.0
1010,37191.0,20.0
1011,48479.0,20.0
1012,39013.0,20.0
1013,28145.0,20.0
1014,28075.0,20.0
1015,13235.0,20.0
1016,18139.0,20.0
1017,18145.0,20.0
1018,27141.0,20.0
1019,8089.0,20.0
1020,47113.0,20.0
1021,47073.0,20.0
1022,28025.0,20.0
1023,56019.0,20.0
1024,39039.0,20.0
1025,39089.0,20.0
1026,27049.0,20.0
1027,47135.0,20.0
1028,50005.0,20.0
1029,18109.0,20.0
1030,39097.0,20.0
1031,13111.0,20.0
1032,26045.0,20.0
1033,26079.0,20.0
1034,45041.0,20.0
1035,29047.0,20.0
1036,13275.0,20.0
1037,19133.0,20.0
1038,19123.0,20.0
1039,37105.0,20.0
1040,19113.0,20.0
1041,37077.0,20.0
1042,55019.0,20.0
1043,55045.0,20.0
1044,12035.0,20.0
1045,19145.0,20.0
1046,54079.0,20.0
1047,55007.0,20.0
1048,45035.0,20.0
1049,39173.0,20.0
1050,36013.0,21.0
1051,18129.0,21.0
1052,48395.0,21.0
1053,21167.0,21.0
1054,51113.0,21.0
1055,51740.0,21.0
1056,41007.0,21.0
1057,18173.0,21.0
1058,39081.0,21.0
1059,39091.0,21.0
1060,37057.0,21.0
1061,20031.0,21.0
1062,51115.0,21.0
1063,51163.0,21.0
1064,6025.0,21.0
1065,17179.0,21.0
1066,51125.0,21.0
1067,51117.0,21.0
1068,18051.0,21.0
1069,48367.0,21.0
1070,50015.0,21.0
1071,39009.0,21.0
1072,18071.0,21.0
1073,51061.0,21.0
1074,8015.0,21.0
1075,19065.0,21.0
1076,36089.0,21.0
1077,37181.0,21.0
1078,39149.0,21.0
1079,39143.0,21.0
1080,36075.0,21.0
1081,40115.0,21.0
1082,18085.0,21.0
1083,39133.0,21.0
1084,51093.0,21.0
1085,36107.0,21.0
1086,19019.0,21.0
1087,40137.0,21.0
1088,39129.0,21.0
1089,48465.0,21.0
1090,18029.0,21.0
1091,8075.0,21.0
1092,19127.0,21.0
1093,37093.0,21.0
1094,20059.0,21.0
1095,37089.0,21.0
1096,19171.0,21.0
1097,28001.0,21.0
1098,45043.0,21.0
1099,29027.0,21.0
1100,13293.0,21.0
1101,29035.0,21.0
1102,13297.0,21.0
1103,13299.0,21.0
1104,48285.0,21.0
1105,45029.0,21.0
1106,25019.0,21.0
1107,13047.0,21.0
1108,24037.0,21.0
1109,54051.0,21.0
1110,48133.0,21.0
1111,54049.0,21.0
1112,24013.0,21.0
1113,42105.0,21.0
1114,29021.0,21.0
1115,23007.0,21.0
1116,13069.0,21.0
1117,26057.0,21.0
1118,47111.0,21.0
1119,47061.0,21.0
1120,47133.0,21.0
1121,13227.0,21.0
1122,28053.0,21.0
1123,28067.0,21.0
1124,47009.0,21.0
1125,28091.0,21.0
1126,28099.0,21.0
1127,13261.0,21.0
1128,28115.0,21.0
1129,1055.0,21.0
1130,28133.0,21.0
1131,13081.0,21.0
1132,13273.0,21.0
1133,26055.0,21.0
1134,42085.0,21.0
1135,49021.0,21.0
1136,22059.0,21.0
1137,42015.0,21.0
1138,42059.0,21.0
1139,17077.0,21.0
1140,39063.0,21.0
1141,48259.0,21.0
1142,5037.0,21.0
1143,48277.0,21.0
1144,22045.0,21.0
1145,42005.0,21.0
1146,39147.0,22.0
1147,17115.0,22.0
1148,37171.0,22.0
1149,37167.0,22.0
1150,37165.0,22.0
1151,41029.0,22.0
1152,6051.0,22.0
1153,37151.0,22.0
1154,19087.0,22.0
1155,39167.0,22.0
1156,6101.0,22.0
1157,19095.0,22.0
1158,1069.0,22.0
1159,37131.0,22.0
1160,29013.0,22.0
1161,48463.0,22.0
1162,12121.0,22.0
1163,26027.0,22.0
1164,55057.0,22.0
1165,51067.0,22.0
1166,5059.0,22.0
1167,46029.0,22.0
1168,47091.0,22.0
1169,49037.0,22.0
1170,28005.0,22.0
1171,28009.0,22.0
1172,39083.0,22.0
1173,8093.0,22.0
1174,21179.0,22.0
1175,35009.0,22.0
1176,41057.0,22.0
1177,28039.0,22.0
1178,18155.0,22.0
1179,18171.0,22.0
1180,39023.0,22.0
1181,50011.0,22.0
1182,36003.0,22.0
1183,39011.0,22.0
1184,26155.0,22.0
1185,46135.0,22.0
1186,26127.0,22.0
1187,48005.0,22.0
1188,18093.0,22.0
1189,36009.0,22.0
1190,26103.0,22.0
1191,48255.0,22.0
1192,19033.0,22.0
1193,17093.0,22.0
1194,5027.0,22.0
1195,35015.0,22.0
1196,55033.0,22.0
1197,5133.0,22.0
1198,30057.0,22.0
1199,29181.0,22.0
1200,34001.0,22.0
1201,12063.0,22.0
1202,48359.0,22.0
1203,48397.0,22.0
1204,24035.0,22.0
1205,44009.0,22.0
1206,12053.0,22.0
1207,53041.0,22.0
1208,40105.0,22.0
1209,44005.0,22.0
1210,24029.0,22.0
1211,40111.0,22.0
1212,17055.0,22.0
1213,24011.0,22.0
1214,20113.0,22.0
1215,44003.0,22.0
1216,42109.0,22.0
1217,44007.0,22.0
1218,5017.0,22.0
1219,19191.0,22.0
1220,51191.0,22.0
1221,22111.0,22.0
1222,20177.0,22.0
1223,55021.0,22.0
1224,31079.0,22.0
1225,1091.0,22.0
1226,17021.0,22.0
1227,51550.0,22.0
1228,22037.0,22.0
1229,12075.0,22.0
1230,45037.0,22.0
1231,18013.0,22.0
1232,48073.0,22.0
1233,55027.0,22.0
1234,18061.0,22.0
1235,40031.0,22.0
1236,16005.0,22.0
1237,48441.0,22.0
1238,29135.0,22.0
1239,17001.0,22.0
1240,48349.0,23.0
1241,47023.0,23.0
1242,16085.0,23.0
1243,13145.0,23.0
1244,48223.0,23.0
1245,48361.0,23.0
1246,47041.0,23.0
1247,13189.0,23.0
